StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments,Sentiment,Emotion,Topic
93,Student_93,Course,2,A,,Course_83,Assignments clear,Positive,neutral,25
93,Student_93,Course,3,D,,Course_83,Examples useful,Positive,neutral,62
93,Student_93,Course,4,C,,Course_83,Quizzes engaging,Positive,joy,11
93,Student_93,Course,5,B,,Course_83,Topics understandable,Neutral,neutral,89
93,Student_93,Course,6,A,,Course_83,Material good,Positive,neutral,86
93,Student_93,Course,7,D,,Course_83,Resources clear,Positive,neutral,58
93,Student_93,Course,8,C,,Course_83,Lacked extra examples,Neutral,neutral,77
93,Student_93,Course,9,B,,Course_83,Applications included,Neutral,neutral,98
93,Student_93,Course,10,A,,Course_83,Overall positive,Positive,joy,2
93,Student_93,Instructor,1,C,Instructor_83,,Instructor clear,Positive,neutral,39
93,Student_93,Instructor,2,B,Instructor_83,,Answered questions,Neutral,neutral,8
93,Student_93,Instructor,3,A,Instructor_83,,Encouraged participation,Neutral,joy,3
93,Student_93,Instructor,4,D,Instructor_83,,Shared examples,Neutral,neutral,9
93,Student_93,Instructor,5,C,Instructor_83,,Paced lectures good,Positive,neutral,88
93,Student_93,Instructor,6,B,Instructor_83,,Provided notes,Neutral,neutral,4
93,Student_93,Instructor,7,D,Instructor_83,,Interactive style,Neutral,neutral,5
93,Student_93,Instructor,8,A,Instructor_83,,Maintained discipline,Neutral,sadness,1
93,Student_93,Instructor,9,C,Instructor_83,,Motivated students,Neutral,neutral,0
93,Student_93,Instructor,10,B,Instructor_83,,Overall positive,Positive,joy,2
94,Student_94,Online Education,1,B,,,Platform okay,Positive,neutral,-1
94,Student_94,Online Education,2,C,,,Login smooth,Positive,neutral,21
94,Student_94,Online Education,3,A,,,Lectures clear,Positive,neutral,10
94,Student_94,Online Education,4,D,,,Quizzes easy,Positive,neutral,74
94,Student_94,Online Education,5,B,,,Assignments good,Positive,neutral,40
94,Student_94,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
94,Student_94,Online Education,7,C,,,Resources useful,Positive,neutral,119
94,Student_94,Online Education,8,B,,,System stable,Neutral,neutral,7
94,Student_94,Online Education,9,A,,,Access fast,Positive,neutral,66
94,Student_94,Online Education,10,C,,,Overall neutral,Neutral,neutral,2
94,Student_94,Course,1,A,,Course_84,Course organized,Neutral,neutral,46
94,Student_94,Course,2,B,,Course_84,Assignments clear,Positive,neutral,25
94,Student_94,Course,3,C,,Course_84,Examples useful,Positive,neutral,62
94,Student_94,Course,4,D,,Course_84,Quizzes easy,Positive,neutral,74
94,Student_94,Course,5,B,,Course_84,Topics understandable,Neutral,neutral,89
94,Student_94,Course,6,C,,Course_84,Material good,Positive,neutral,86
94,Student_94,Course,7,A,,Course_84,Resources okay,Positive,neutral,28
94,Student_94,Course,8,B,,Course_84,Lacked extra examples,Neutral,neutral,77
94,Student_94,Course,9,C,,Course_84,Applications clear,Positive,neutral,58
94,Student_94,Course,10,D,,Course_84,Overall positive,Positive,joy,2
94,Student_94,Instructor,1,B,Instructor_84,,Instructor clear,Positive,neutral,39
94,Student_94,Instructor,2,A,Instructor_84,,Answered questions,Neutral,neutral,8
94,Student_94,Instructor,3,C,Instructor_84,,Encouraged participation,Neutral,joy,3
94,Student_94,Instructor,4,D,Instructor_84,,Shared examples,Neutral,neutral,9
94,Student_94,Instructor,5,B,Instructor_84,,Pace okay,Positive,neutral,32
94,Student_94,Instructor,6,C,Instructor_84,,Provided notes,Neutral,neutral,4
94,Student_94,Instructor,7,A,Instructor_84,,Interactive style good,Positive,neutral,5
94,Student_94,Instructor,8,B,Instructor_84,,Maintained discipline,Neutral,sadness,1
94,Student_94,Instructor,9,C,Instructor_84,,Motivated students,Neutral,neutral,0
94,Student_94,Instructor,10,D,Instructor_84,,Overall positive,Positive,joy,2
95,Student_95,Online Education,1,A,,,Platform good,Positive,neutral,44
95,Student_95,Online Education,2,B,,,Login easy,Positive,neutral,61
95,Student_95,Online Education,3,C,,,Lectures clear,Positive,neutral,10
95,Student_95,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
95,Student_95,Online Education,5,B,,,Assignments relevant,Positive,neutral,97
95,Student_95,Online Education,6,C,,,Navigation simple,Neutral,neutral,20
95,Student_95,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
95,Student_95,Online Education,8,B,,,System stable,Neutral,neutral,7
95,Student_95,Online Education,9,C,,,Access fast,Positive,neutral,66
95,Student_95,Online Education,10,D,,,Overall positive,Positive,joy,2
95,Student_95,Course,1,B,,Course_85,Course structured well,Neutral,neutral,12
95,Student_95,Course,2,A,,Course_85,Assignments clear,Positive,neutral,25
95,Student_95,Course,3,D,,Course_85,Examples useful,Positive,neutral,62
95,Student_95,Course,4,C,,Course_85,Quizzes engaging,Positive,joy,11
95,Student_95,Course,5,B,,Course_85,Topics understandable,Neutral,neutral,89
95,Student_95,Course,6,A,,Course_85,Material good,Positive,neutral,86
95,Student_95,Course,7,D,,Course_85,Resources clear,Positive,neutral,58
95,Student_95,Course,8,C,,Course_85,Lacked extra examples,Neutral,neutral,77
95,Student_95,Course,9,B,,Course_85,Applications included,Neutral,neutral,98
95,Student_95,Course,10,A,,Course_85,Overall positive,Positive,joy,2
95,Student_95,Instructor,1,C,Instructor_85,,Instructor clear,Positive,neutral,39
95,Student_95,Instructor,2,B,Instructor_85,,Answered questions,Neutral,neutral,8
95,Student_95,Instructor,3,A,Instructor_85,,Encouraged participation,Neutral,joy,3
95,Student_95,Instructor,4,D,Instructor_85,,Shared examples,Neutral,neutral,9
95,Student_95,Instructor,5,C,Instructor_85,,Paced lectures good,Positive,neutral,88
95,Student_95,Instructor,6,B,Instructor_85,,Provided notes,Neutral,neutral,4
95,Student_95,Instructor,7,D,Instructor_85,,Interactive style,Neutral,neutral,5
95,Student_95,Instructor,8,A,Instructor_85,,Maintained discipline,Neutral,sadness,1
95,Student_95,Instructor,9,C,Instructor_85,,Motivated students,Neutral,neutral,0
95,Student_95,Instructor,10,B,Instructor_85,,Overall positive,Positive,joy,2
96,Student_96,Online Education,1,B,,,Platform okay,Positive,neutral,-1
96,Student_96,Online Education,2,C,,,Login smooth,Positive,neutral,21
96,Student_96,Online Education,3,A,,,Lectures clear,Positive,neutral,10
96,Student_96,Online Education,4,D,,,Quizzes easy,Positive,neutral,74
96,Student_96,Online Education,5,B,,,Assignments good,Positive,neutral,40
96,Student_96,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
96,Student_96,Online Education,7,C,,,Resources useful,Positive,neutral,119
96,Student_96,Online Education,8,B,,,System stable,Neutral,neutral,7
96,Student_96,Online Education,9,A,,,Access fast,Positive,neutral,66
96,Student_96,Online Education,10,C,,,Overall neutral,Neutral,neutral,2
96,Student_96,Course,1,A,,Course_86,Course organized,Neutral,neutral,46
96,Student_96,Course,2,B,,Course_86,Assignments clear,Positive,neutral,25
96,Student_96,Course,3,C,,Course_86,Examples useful,Positive,neutral,62
96,Student_96,Course,4,D,,Course_86,Quizzes easy,Positive,neutral,74
96,Student_96,Course,5,B,,Course_86,Topics understandable,Neutral,neutral,89
96,Student_96,Course,6,C,,Course_86,Material good,Positive,neutral,86
96,Student_96,Course,7,A,,Course_86,Resources okay,Positive,neutral,28
96,Student_96,Course,8,B,,Course_86,Lacked extra examples,Neutral,neutral,77
96,Student_96,Course,9,C,,Course_86,Applications clear,Positive,neutral,58
96,Student_96,Course,10,D,,Course_86,Overall positive,Positive,joy,2
96,Student_96,Instructor,1,B,Instructor_86,,Instructor clear,Positive,neutral,39
96,Student_96,Instructor,2,A,Instructor_86,,Answered questions,Neutral,neutral,8
96,Student_96,Instructor,3,C,Instructor_86,,Encouraged participation,Neutral,joy,3
96,Student_96,Instructor,4,D,Instructor_86,,Shared examples,Neutral,neutral,9
96,Student_96,Instructor,5,B,Instructor_86,,Pace okay,Positive,neutral,32
96,Student_96,Instructor,6,C,Instructor_86,,Provided notes,Neutral,neutral,4
96,Student_96,Instructor,7,A,Instructor_86,,Interactive style good,Positive,neutral,5
96,Student_96,Instructor,8,B,Instructor_86,,Maintained discipline,Neutral,sadness,1
96,Student_96,Instructor,9,C,Instructor_86,,Motivated students,Neutral,neutral,0
96,Student_96,Instructor,10,D,Instructor_86,,Overall positive,Positive,joy,2
97,Student_97,Online Education,1,A,,,Platform smooth,Positive,neutral,49
97,Student_97,Online Education,2,B,,,Login easy,Positive,neutral,61
97,Student_97,Online Education,3,C,,,Lectures clear,Positive,neutral,10
97,Student_97,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
97,Student_97,Online Education,5,B,,,Assignments relevant,Positive,neutral,57
97,Student_97,Online Education,6,C,,,Navigation simple,Neutral,neutral,20
97,Student_97,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
97,Student_97,Online Education,8,B,,,System stable,Neutral,neutral,7
97,Student_97,Online Education,9,C,,,Access fast,Positive,neutral,66
97,Student_97,Online Education,10,D,,,Overall positive,Positive,joy,2
97,Student_97,Course,1,B,,Course_87,Course structured well,Neutral,neutral,12
97,Student_97,Course,2,A,,Course_87,Assignments clear,Positive,neutral,25
97,Student_97,Course,3,D,,Course_87,Examples useful,Positive,neutral,62
97,Student_97,Course,4,C,,Course_87,Quizzes engaging,Positive,joy,11
97,Student_97,Course,5,B,,Course_87,Topics understandable,Neutral,neutral,89
97,Student_97,Course,6,A,,Course_87,Material good,Positive,neutral,86
97,Student_97,Course,7,D,,Course_87,Resources clear,Positive,neutral,58
97,Student_97,Course,8,C,,Course_87,Lacked extra examples,Neutral,neutral,77
97,Student_97,Course,9,B,,Course_87,Applications included,Neutral,neutral,98
97,Student_97,Course,10,A,,Course_87,Overall positive,Positive,joy,2
97,Student_97,Instructor,1,C,Instructor_87,,Instructor clear,Positive,neutral,39
97,Student_97,Instructor,2,B,Instructor_87,,Answered questions,Neutral,neutral,8
97,Student_97,Instructor,3,A,Instructor_87,,Encouraged participation,Neutral,joy,3
97,Student_97,Instructor,4,D,Instructor_87,,Shared examples,Neutral,neutral,9
97,Student_97,Instructor,5,C,Instructor_87,,Paced lectures good,Positive,neutral,88
97,Student_97,Instructor,6,B,Instructor_87,,Provided notes,Neutral,neutral,4
97,Student_97,Instructor,7,D,Instructor_87,,Interactive style,Neutral,neutral,5
97,Student_97,Instructor,8,A,Instructor_87,,Maintained discipline,Neutral,sadness,1
97,Student_97,Instructor,9,C,Instructor_87,,Motivated students,Neutral,neutral,0
97,Student_97,Instructor,10,B,Instructor_87,,Overall positive,Positive,joy,2
98,Student_98,Online Education,1,B,,,Platform okay,Positive,neutral,-1
98,Student_98,Online Education,2,C,,,Login smooth,Positive,neutral,21
98,Student_98,Online Education,3,A,,,Lectures clear,Positive,neutral,-1
98,Student_98,Online Education,4,D,,,Quizzes easy,Positive,neutral,74
98,Student_98,Online Education,5,B,,,Assignments good,Positive,neutral,40
98,Student_98,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
98,Student_98,Online Education,7,C,,,Resources useful,Positive,neutral,119
98,Student_98,Online Education,8,B,,,System stable,Neutral,neutral,7
98,Student_98,Online Education,9,A,,,Access fast,Positive,neutral,66
98,Student_98,Online Education,10,C,,,Overall neutral,Neutral,neutral,2
98,Student_98,Course,1,A,,Course_88,Course organized,Neutral,neutral,46
98,Student_98,Course,2,B,,Course_88,Assignments clear,Positive,neutral,25
98,Student_98,Course,3,C,,Course_88,Examples useful,Positive,neutral,62
98,Student_98,Course,4,D,,Course_88,Quizzes easy,Positive,neutral,74
98,Student_98,Course,5,B,,Course_88,Topics understandable,Neutral,neutral,89
98,Student_98,Course,6,C,,Course_88,Material good,Positive,neutral,86
98,Student_98,Course,7,A,,Course_88,Resources okay,Positive,neutral,28
98,Student_98,Course,8,B,,Course_88,Lacked extra examples,Neutral,neutral,77
98,Student_98,Course,9,C,,Course_88,Applications clear,Positive,neutral,58
98,Student_98,Course,10,D,,Course_88,Overall positive,Positive,joy,2
98,Student_98,Instructor,1,B,Instructor_88,,Instructor clear,Positive,neutral,39
98,Student_98,Instructor,2,A,Instructor_88,,Answered questions,Neutral,neutral,8
98,Student_98,Instructor,3,C,Instructor_88,,Encouraged participation,Neutral,joy,3
98,Student_98,Instructor,4,D,Instructor_88,,Shared examples,Neutral,neutral,9
98,Student_98,Instructor,5,B,Instructor_88,,Pace okay,Positive,neutral,32
98,Student_98,Instructor,6,C,Instructor_88,,Provided notes,Neutral,neutral,4
98,Student_98,Instructor,7,A,Instructor_88,,Interactive style good,Positive,neutral,94
98,Student_98,Instructor,8,B,Instructor_88,,Maintained discipline,Neutral,sadness,1
98,Student_98,Instructor,9,C,Instructor_88,,Motivated students,Neutral,neutral,0
98,Student_98,Instructor,10,D,Instructor_88,,Overall positive,Positive,joy,2
99,Student_99,Online Education,1,A,,,Platform smooth,Positive,neutral,49
99,Student_99,Online Education,2,B,,,Login easy,Positive,neutral,61
99,Student_99,Online Education,3,C,,,Lectures clear,Positive,neutral,10
99,Student_99,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
99,Student_99,Online Education,5,B,,,Assignments relevant,Positive,neutral,57
99,Student_99,Online Education,6,C,,,Navigation simple,Neutral,neutral,20
99,Student_99,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
99,Student_99,Online Education,8,B,,,System stable,Neutral,neutral,7
99,Student_99,Online Education,9,C,,,Access fast,Positive,neutral,66
99,Student_99,Online Education,10,D,,,Overall positive,Positive,joy,2
99,Student_99,Course,1,B,,Course_89,Course structured well,Neutral,neutral,12
99,Student_99,Course,2,A,,Course_89,Assignments clear,Positive,neutral,25
99,Student_99,Course,3,D,,Course_89,Examples useful,Positive,neutral,62
99,Student_99,Course,4,C,,Course_89,Quizzes engaging,Positive,joy,11
99,Student_99,Course,5,B,,Course_89,Topics understandable,Neutral,neutral,89
99,Student_99,Course,6,A,,Course_89,Material good,Positive,neutral,86
99,Student_99,Course,7,D,,Course_89,Resources clear,Positive,neutral,58
99,Student_99,Course,8,C,,Course_89,Lacked extra examples,Neutral,neutral,77
99,Student_99,Course,9,B,,Course_89,Applications included,Neutral,neutral,98
99,Student_99,Course,10,A,,Course_89,Overall positive,Positive,joy,2
99,Student_99,Instructor,1,C,Instructor_89,,Instructor clear,Positive,neutral,39
99,Student_99,Instructor,2,B,Instructor_89,,Answered questions,Neutral,neutral,8
99,Student_99,Instructor,3,A,Instructor_89,,Encouraged participation,Neutral,joy,3
99,Student_99,Instructor,4,D,Instructor_89,,Shared examples,Neutral,neutral,9
99,Student_99,Instructor,5,C,Instructor_89,,Paced lectures good,Positive,neutral,88
99,Student_99,Instructor,6,B,Instructor_89,,Provided notes,Neutral,neutral,4
99,Student_99,Instructor,7,D,Instructor_89,,Interactive style,Neutral,neutral,5
99,Student_99,Instructor,8,A,Instructor_89,,Maintained discipline,Neutral,sadness,1
99,Student_99,Instructor,9,C,Instructor_89,,Motivated students,Neutral,neutral,0
99,Student_99,Instructor,10,B,Instructor_89,,Overall positive,Positive,joy,2
100,Student_100,Online Education,1,B,,,Platform okay,Positive,neutral,-1
100,Student_100,Online Education,2,C,,,Login smooth,Positive,neutral,21
100,Student_100,Online Education,3,A,,,Lectures clear,Positive,neutral,10
100,Student_100,Online Education,4,D,,,Quizzes easy,Positive,neutral,74
100,Student_100,Online Education,5,B,,,Assignments good,Positive,neutral,40
100,Student_100,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
100,Student_100,Online Education,7,C,,,Resources useful,Positive,neutral,119
100,Student_100,Online Education,8,B,,,System stable,Neutral,neutral,7
100,Student_100,Online Education,9,A,,,Access fast,Positive,neutral,66
100,Student_100,Online Education,10,C,,,Overall neutral,Neutral,neutral,2
100,Student_100,Course,1,A,,Course_90,Course organized,Neutral,neutral,46
100,Student_100,Course,2,B,,Course_90,Assignments clear,Positive,neutral,25
100,Student_100,Course,3,C,,Course_90,Examples useful,Positive,neutral,62
100,Student_100,Course,4,D,,Course_90,Quizzes easy,Positive,neutral,74
100,Student_100,Course,5,B,,Course_90,Topics understandable,Neutral,neutral,89
100,Student_100,Course,6,C,,Course_90,Material good,Positive,neutral,86
100,Student_100,Course,7,A,,Course_90,Resources okay,Positive,neutral,28
100,Student_100,Course,8,B,,Course_90,Lacked extra examples,Neutral,neutral,77
100,Student_100,Course,9,C,,Course_90,Applications clear,Positive,neutral,58
100,Student_100,Course,10,D,,Course_90,Overall positive,Positive,joy,2
100,Student_100,Instructor,1,B,Instructor_90,,Instructor clear,Positive,neutral,39
100,Student_100,Instructor,2,A,Instructor_90,,Answered questions,Neutral,neutral,8
100,Student_100,Instructor,3,C,Instructor_90,,Encouraged participation,Neutral,joy,3
100,Student_100,Instructor,4,D,Instructor_90,,Shared examples,Neutral,neutral,9
100,Student_100,Instructor,5,B,Instructor_90,,Pace okay,Positive,neutral,32
100,Student_100,Instructor,6,C,Instructor_90,,Provided notes,Neutral,neutral,4
